,filename,height,width,x1,y1,x2,y2,x3,y3,x4,y4,x1_new,y1_new,x2_new,y2_new,x3_new,y3_new,x4_new,y4_new,resizedfilename
4797,D:/generated_image/32930-identifyCardReverse_DSC_0027__1.png,3428,4326,2101,696,3490,829,3273,3024,1877,2893,15,6,25,7,24,28,13,27,32930-identifyCardReverse_DSC_0027__1.png
4798,D:/generated_image/32930-identifyCardReverse_DSC_0027__2.png,3737,4534,2293,849,3666,1103,3258,3269,1879,3017,16,7,25,9,22,27,13,25,32930-identifyCardReverse_DSC_0027__2.png
4799,D:/generated_image/32930-identifyCardReverse_DSC_0027__3.png,4018,4709,2468,996,3815,1368,3219,3492,1867,3120,16,7,25,10,21,27,12,24,32930-identifyCardReverse_DSC_0027__3.png
4800,D:/generated_image/32931-identifyCardReverse_DSC_0027__0.png,982,1296,301,271,1208,286,1216,872,275,851,7,8,29,9,30,28,6,27,32931-identifyCardReverse_DSC_0027__0.png
4801,D:/generated_image/32931-identifyCardReverse_DSC_0027__1.png,1088,1373,360,295,1262,389,1218,974,283,870,8,8,29,11,28,28,6,25,32931-identifyCardReverse_DSC_0027__1.png
4802,D:/generated_image/32931-identifyCardReverse_DSC_0027__2.png,1186,1439,416,316,1306,489,1212,1067,289,883,9,8,29,13,26,28,6,23,32931-identifyCardReverse_DSC_0027__2.png
4803,D:/generated_image/32931-identifyCardReverse_DSC_0027__3.png,1275,1495,469,335,1341,584,1197,1153,294,888,10,8,28,14,25,28,6,22,32931-identifyCardReverse_DSC_0027__3.png
4804,D:/generated_image/32931-identifyCardReverse_DSC_0027__4.png,1354,1539,519,352,1366,676,1172,1230,295,888,10,8,28,15,24,29,6,20,32931-identifyCardReverse_DSC_0027__4.png
4805,D:/generated_image/32931-identifyCardReverse_DSC_0027__5.png,1423,1571,564,365,1379,761,1138,1297,295,879,11,8,28,17,23,29,6,19,32931-identifyCardReverse_DSC_0027__5.png
4806,D:/generated_image/32933-identifyCardReverse_DSC_0027__0.png,969,556,65,103,530,90,513,853,51,821,3,3,30,2,29,28,2,27,32933-identifyCardReverse_DSC_0027__0.png
4807,D:/generated_image/32933-identifyCardReverse_DSC_0027__1.png,1011,637,139,107,604,134,520,893,62,820,6,3,30,4,26,28,3,25,32933-identifyCardReverse_DSC_0027__1.png
4808,D:/generated_image/32933-identifyCardReverse_DSC_0027__2.png,1045,713,213,109,673,178,523,926,74,814,9,3,30,5,23,28,3,24,32933-identifyCardReverse_DSC_0027__2.png
4809,D:/generated_image/32933-identifyCardReverse_DSC_0027__3.png,1071,783,284,112,737,220,523,952,84,801,11,3,30,6,21,28,3,23,32933-identifyCardReverse_DSC_0027__3.png
4810,D:/generated_image/32933-identifyCardReverse_DSC_0027__4.png,1089,848,355,113,796,260,519,971,95,782,13,3,30,7,19,28,3,22,32933-identifyCardReverse_DSC_0027__4.png
4811,D:/generated_image/32933-identifyCardReverse_DSC_0027__5.png,1099,906,421,113,849,299,510,983,104,758,14,3,29,8,18,28,3,22,32933-identifyCardReverse_DSC_0027__5.png
4812,D:/generated_image/32934-identifyCardReverse_DSC_0027__0.png,426,647,7,2,643,12,638,424,0,415,0,0,31,0,31,31,0,31,32934-identifyCardReverse_DSC_0027__0.png
4813,D:/generated_image/32934-identifyCardReverse_DSC_0027__1.png,479,679,43,1,675,67,634,477,0,412,2,0,31,4,29,31,0,27,32934-identifyCardReverse_DSC_0027__1.png
4814,D:/generated_image/32934-identifyCardReverse_DSC_0027__2.png,529,707,79,1,703,122,626,527,0,407,3,0,31,7,28,31,0,24,32934-identifyCardReverse_DSC_0027__2.png
4815,D:/generated_image/32934-identifyCardReverse_DSC_0027__3.png,575,729,114,1,725,176,613,572,0,398,5,0,31,9,26,31,0,22,32934-identifyCardReverse_DSC_0027__3.png
4816,D:/generated_image/32934-identifyCardReverse_DSC_0027__4.png,616,746,149,2,743,229,596,614,0,387,6,0,31,11,25,31,0,20,32934-identifyCardReverse_DSC_0027__4.png
4817,D:/generated_image/32934-identifyCardReverse_DSC_0027__5.png,653,757,181,1,753,279,574,650,0,372,7,0,31,13,24,31,0,18,32934-identifyCardReverse_DSC_0027__5.png
4818,D:/generated_image/32937-identifyCardReverse_DSC_0027__0.png,3306,2504,179,1035,2236,1113,2149,2375,176,2288,2,10,28,10,27,22,2,22,32937-identifyCardReverse_DSC_0027__0.png
4819,D:/generated_image/32937-identifyCardReverse_DSC_0027__1.png,3502,2775,372,1041,2414,1298,2218,2549,260,2290,4,9,27,11,25,23,2,20,32937-identifyCardReverse_DSC_0027__1.png
4820,D:/generated_image/32937-identifyCardReverse_DSC_0027__2.png,3671,3025,563,1040,2575,1474,2270,2702,342,2273,5,9,27,12,24,23,3,19,32937-identifyCardReverse_DSC_0027__2.png
4821,D:/generated_image/32937-identifyCardReverse_DSC_0027__3.png,3812,3252,750,1031,2717,1639,2305,2836,422,2241,7,8,26,13,22,23,4,18,32937-identifyCardReverse_DSC_0027__3.png
4822,D:/generated_image/32937-identifyCardReverse_DSC_0027__4.png,3924,3455,931,1014,2837,1791,2323,2948,499,2190,8,8,26,14,21,24,4,17,32937-identifyCardReverse_DSC_0027__4.png
4823,D:/generated_image/32937-identifyCardReverse_DSC_0027__5.png,4006,3631,1104,989,2935,1929,2322,3037,572,2123,9,7,25,15,20,24,5,16,32937-identifyCardReverse_DSC_0027__5.png
4824,D:/generated_image/32938-identifyCardReverse_DSC_0027__0.png,736,1103,65,72,1071,74,1077,714,64,708,1,3,31,3,31,31,1,30,32938-identifyCardReverse_DSC_0027__0.png
4825,D:/generated_image/32938-identifyCardReverse_DSC_0027__1.png,828,1160,121,77,1123,166,1073,804,66,710,3,2,30,6,29,31,1,27,32938-identifyCardReverse_DSC_0027__1.png
4826,D:/generated_image/32938-identifyCardReverse_DSC_0027__2.png,912,1207,175,80,1166,256,1060,888,65,706,4,2,30,8,28,31,1,24,32938-identifyCardReverse_DSC_0027__2.png
4827,D:/generated_image/32938-identifyCardReverse_DSC_0027__3.png,990,1246,230,83,1201,345,1041,965,65,697,5,2,30,11,26,31,1,22,32938-identifyCardReverse_DSC_0027__3.png
4828,D:/generated_image/32938-identifyCardReverse_DSC_0027__4.png,1061,1275,281,85,1226,431,1012,1035,63,683,7,2,30,12,25,31,1,20,32938-identifyCardReverse_DSC_0027__4.png
4829,D:/generated_image/32938-identifyCardReverse_DSC_0027__5.png,1123,1295,332,87,1243,514,977,1097,62,663,8,2,30,14,24,31,1,18,32938-identifyCardReverse_DSC_0027__5.png
4830,D:/generated_image/32940-identifyCardReverse_DSC_0027__0.png,3093,4084,101,373,3937,466,3918,2855,48,2830,0,3,30,4,30,29,0,29,32940-identifyCardReverse_DSC_0027__0.png
4831,D:/generated_image/32940-identifyCardReverse_DSC_0027__1.png,3428,4326,331,377,4145,804,3918,3182,64,2819,2,3,30,7,28,29,0,26,32940-identifyCardReverse_DSC_0027__1.png
4832,D:/generated_image/32940-identifyCardReverse_DSC_0027__2.png,3737,4534,559,376,4320,1134,3887,3483,80,2786,3,3,30,9,27,29,0,23,32940-identifyCardReverse_DSC_0027__2.png
4833,D:/generated_image/32940-identifyCardReverse_DSC_0027__3.png,4018,4709,782,374,4464,1457,3827,3759,95,2733,5,2,30,11,26,29,0,21,32940-identifyCardReverse_DSC_0027__3.png
4834,D:/generated_image/32941-identifyCardReverse_DSC_0027__0.png,982,1296,194,191,1123,196,1138,792,171,787,4,6,27,6,28,25,4,25,32941-identifyCardReverse_DSC_0027__0.png
4835,D:/generated_image/32941-identifyCardReverse_DSC_0027__1.png,1088,1373,260,205,1185,291,1148,887,185,797,6,6,27,8,26,26,4,23,32941-identifyCardReverse_DSC_0027__1.png
4836,D:/generated_image/32941-identifyCardReverse_DSC_0027__2.png,1186,1439,324,218,1238,385,1149,975,198,802,7,5,27,10,25,26,4,21,32941-identifyCardReverse_DSC_0027__2.png
4837,D:/generated_image/32941-identifyCardReverse_DSC_0027__3.png,1275,1495,386,229,1282,475,1143,1055,210,800,8,5,27,11,24,26,4,20,32941-identifyCardReverse_DSC_0027__3.png
4838,D:/generated_image/32941-identifyCardReverse_DSC_0027__4.png,1354,1539,445,239,1316,562,1127,1128,220,792,9,5,27,13,23,26,4,18,32941-identifyCardReverse_DSC_0027__4.png
4839,D:/generated_image/32941-identifyCardReverse_DSC_0027__5.png,1423,1571,500,247,1340,644,1102,1191,228,778,10,5,27,14,22,26,4,17,32941-identifyCardReverse_DSC_0027__5.png
4840,D:/generated_image/32944-identifyCardReverse_DSC_0027__0.png,807,463,48,83,411,95,389,651,43,644,3,3,28,3,26,25,2,25,32944-identifyCardReverse_DSC_0027__0.png
4841,D:/generated_image/32944-identifyCardReverse_DSC_0027__1.png,842,531,111,86,471,130,401,682,57,645,6,3,28,4,24,25,3,24,32944-identifyCardReverse_DSC_0027__1.png
4842,D:/generated_image/32944-identifyCardReverse_DSC_0027__2.png,871,594,172,88,528,163,410,707,70,640,9,3,28,5,22,25,3,23,32944-identifyCardReverse_DSC_0027__2.png
4843,D:/generated_image/32944-identifyCardReverse_DSC_0027__3.png,893,653,232,90,580,195,414,727,82,630,11,3,28,6,20,26,4,22,32944-identifyCardReverse_DSC_0027__3.png
4844,D:/generated_image/32944-identifyCardReverse_DSC_0027__4.png,908,706,291,91,628,226,417,742,94,616,13,3,28,7,18,26,4,21,32944-identifyCardReverse_DSC_0027__4.png
4845,D:/generated_image/32944-identifyCardReverse_DSC_0027__5.png,916,755,347,91,671,255,415,750,105,597,14,3,28,8,17,26,4,20,32944-identifyCardReverse_DSC_0027__5.png
4846,D:/generated_image/32952-identifyCardReverse_DSC_0027__0.png,982,1296,308,83,841,90,816,932,288,918,7,2,20,2,20,30,7,29,32952-identifyCardReverse_DSC_0027__0.png
4847,D:/generated_image/32952-identifyCardReverse_DSC_0027__1.png,1088,1373,382,108,913,161,815,997,290,938,8,3,21,4,18,29,6,27,32952-identifyCardReverse_DSC_0027__1.png
4848,D:/generated_image/32952-identifyCardReverse_DSC_0027__2.png,1186,1439,455,132,978,231,808,1056,290,951,10,3,21,6,17,28,6,25,32952-identifyCardReverse_DSC_0027__2.png
4849,D:/generated_image/32952-identifyCardReverse_DSC_0027__3.png,1275,1495,524,155,1037,299,795,1106,289,956,11,3,22,7,17,27,6,23,32952-identifyCardReverse_DSC_0027__3.png
4850,D:/generated_image/32952-identifyCardReverse_DSC_0027__4.png,1354,1539,589,177,1087,366,776,1148,284,955,12,4,22,8,16,27,5,22,32952-identifyCardReverse_DSC_0027__4.png
4851,D:/generated_image/32952-identifyCardReverse_DSC_0027__5.png,1423,1571,649,198,1129,429,752,1181,278,946,13,4,22,9,15,26,5,21,32952-identifyCardReverse_DSC_0027__5.png
4852,D:/generated_image/32953-identifyCardReverse_DSC_0027__0.png,1098,1098,90,419,799,427,830,878,48,891,2,12,23,12,24,25,1,25,32953-identifyCardReverse_DSC_0027__0.png
4853,D:/generated_image/32953-identifyCardReverse_DSC_0027__1.png,1186,1186,147,424,852,493,844,946,65,890,3,11,22,13,22,25,1,24,32953-identifyCardReverse_DSC_0027__1.png
4854,D:/generated_image/32953-identifyCardReverse_DSC_0027__2.png,1266,1266,203,426,900,556,852,1006,81,883,5,10,22,14,21,25,2,22,32953-identifyCardReverse_DSC_0027__2.png
4855,D:/generated_image/32953-identifyCardReverse_DSC_0027__3.png,1335,1335,257,423,940,614,853,1058,95,867,6,10,22,14,20,25,2,20,32953-identifyCardReverse_DSC_0027__3.png
4856,D:/generated_image/32953-identifyCardReverse_DSC_0027__4.png,1395,1395,310,418,974,668,848,1103,110,847,7,9,22,15,19,25,2,19,32953-identifyCardReverse_DSC_0027__4.png
4857,D:/generated_image/32953-identifyCardReverse_DSC_0027__5.png,1444,1444,361,410,1000,717,837,1139,124,820,8,9,22,15,18,25,2,18,32953-identifyCardReverse_DSC_0027__5.png
4858,D:/generated_image/32956-identifyCardReverse_DSC_0027__0.png,1355,2080,46,35,2063,58,2042,1327,26,1298,0,0,31,1,31,31,0,30,32956-identifyCardReverse_DSC_0027__0.png
4859,D:/generated_image/32956-identifyCardReverse_DSC_0027__1.png,1527,2184,157,37,2166,236,2034,1498,27,1293,2,0,31,4,29,31,0,27,32956-identifyCardReverse_DSC_0027__1.png
4860,D:/generated_image/32956-identifyCardReverse_DSC_0027__2.png,1688,2272,268,39,2251,412,2010,1658,29,1279,3,0,31,7,28,31,0,24,32956-identifyCardReverse_DSC_0027__2.png
4861,D:/generated_image/32956-identifyCardReverse_DSC_0027__3.png,1836,2342,377,40,2320,585,1971,1805,30,1255,5,0,31,10,26,31,0,21,32956-identifyCardReverse_DSC_0027__3.png
4862,D:/generated_image/32956-identifyCardReverse_DSC_0027__4.png,1969,2394,482,40,2370,753,1916,1938,31,1220,6,0,31,12,25,31,0,19,32956-identifyCardReverse_DSC_0027__4.png
4863,D:/generated_image/32956-identifyCardReverse_DSC_0027__5.png,2088,2428,584,42,2403,916,1847,2057,32,1178,7,0,31,14,24,31,0,18,32956-identifyCardReverse_DSC_0027__5.png
4864,D:/generated_image/32957-identifyCardReverse_DSC_0027__0.png,3093,4084,771,579,3636,487,3867,2261,842,2577,6,5,28,5,30,23,6,26,32957-identifyCardReverse_DSC_0027__0.png
4865,D:/generated_image/32957-identifyCardReverse_DSC_0027__1.png,3428,4326,981,640,3843,798,3919,2586,878,2636,7,5,28,7,28,24,6,24,32957-identifyCardReverse_DSC_0027__1.png
4866,D:/generated_image/32957-identifyCardReverse_DSC_0027__2.png,3737,4534,1183,695,4021,1102,3940,2890,906,2675,8,5,28,9,27,24,6,22,32957-identifyCardReverse_DSC_0027__2.png
4867,D:/generated_image/32957-identifyCardReverse_DSC_0027__3.png,4018,4709,1377,746,4168,1399,3932,3173,928,2694,9,5,28,11,26,25,6,21,32957-identifyCardReverse_DSC_0027__3.png
4868,D:/generated_image/32958-identifyCardReverse_DSC_0027__0.png,2366,1694,598,703,1269,715,1259,1147,583,1123,11,9,23,9,23,15,11,15,32958-identifyCardReverse_DSC_0027__0.png
4869,D:/generated_image/32958-identifyCardReverse_DSC_0027__1.png,2498,1889,738,749,1405,819,1358,1249,686,1166,12,9,23,10,23,16,11,14,32958-identifyCardReverse_DSC_0027__1.png
4870,D:/generated_image/32958-identifyCardReverse_DSC_0027__2.png,2610,2069,872,789,1531,917,1446,1340,784,1200,13,9,23,11,22,16,12,14,32958-identifyCardReverse_DSC_0027__2.png
4871,D:/generated_image/32958-identifyCardReverse_DSC_0027__3.png,2703,2234,1001,823,1646,1008,1525,1422,877,1224,14,9,23,11,21,16,12,14,32958-identifyCardReverse_DSC_0027__3.png
4872,D:/generated_image/32958-identifyCardReverse_DSC_0027__4.png,2775,2382,1121,851,1748,1091,1591,1493,963,1240,15,9,23,12,21,17,12,14,32958-identifyCardReverse_DSC_0027__4.png
4873,D:/generated_image/32958-identifyCardReverse_DSC_0027__5.png,2826,2511,1232,873,1835,1167,1644,1554,1041,1247,15,9,23,13,20,17,13,14,32958-identifyCardReverse_DSC_0027__5.png
4874,D:/generated_image/32960-identifyCardReverse_DSC_0027__0.png,1104,1458,31,124,1447,143,1429,1026,33,1015,0,3,31,4,31,29,0,29,32960-identifyCardReverse_DSC_0027__0.png
4875,D:/generated_image/32960-identifyCardReverse_DSC_0027__1.png,1224,1545,114,125,1523,267,1428,1145,39,1013,2,3,31,6,29,29,0,26,32960-identifyCardReverse_DSC_0027__1.png
4876,D:/generated_image/32960-identifyCardReverse_DSC_0027__2.png,1334,1619,196,124,1587,389,1416,1255,43,1002,3,2,31,9,27,30,0,24,32960-identifyCardReverse_DSC_0027__2.png
4877,D:/generated_image/32960-identifyCardReverse_DSC_0027__3.png,1435,1681,277,123,1639,508,1394,1356,48,984,5,2,31,11,26,30,0,21,32960-identifyCardReverse_DSC_0027__3.png
4878,D:/generated_image/32960-identifyCardReverse_DSC_0027__4.png,1524,1731,355,121,1680,623,1361,1447,53,959,6,2,31,13,25,30,0,20,32960-identifyCardReverse_DSC_0027__4.png
4879,D:/generated_image/32960-identifyCardReverse_DSC_0027__5.png,1601,1767,431,117,1707,733,1317,1526,56,926,7,2,30,14,23,30,1,18,32960-identifyCardReverse_DSC_0027__5.png
4880,D:/generated_image/32961-identifyCardReverse_DSC_0027__0.png,403,593,26,24,574,47,573,390,3,377,1,1,30,3,30,30,0,29,32961-identifyCardReverse_DSC_0027__0.png
4881,D:/generated_image/32961-identifyCardReverse_DSC_0027__1.png,452,624,58,26,603,97,572,439,5,376,2,1,30,6,29,31,0,26,32961-identifyCardReverse_DSC_0027__1.png
4882,D:/generated_image/32961-identifyCardReverse_DSC_0027__2.png,497,651,90,26,626,145,565,483,6,371,4,1,30,9,27,31,0,23,32961-identifyCardReverse_DSC_0027__2.png
4883,D:/generated_image/32961-identifyCardReverse_DSC_0027__3.png,539,672,121,28,645,193,555,524,8,364,5,1,30,11,26,31,0,21,32961-identifyCardReverse_DSC_0027__3.png
4884,D:/generated_image/32961-identifyCardReverse_DSC_0027__4.png,577,688,151,29,658,239,540,561,9,353,7,1,30,13,25,31,0,19,32961-identifyCardReverse_DSC_0027__4.png
4885,D:/generated_image/32961-identifyCardReverse_DSC_0027__5.png,610,699,179,30,666,284,520,594,9,341,8,1,30,14,23,31,0,17,32961-identifyCardReverse_DSC_0027__5.png
4886,D:/generated_image/32963-identifyCardReverse_DSC_0027__0.png,1458,1104,144,568,862,555,874,1008,146,1032,4,12,24,12,25,22,4,22,32963-identifyCardReverse_DSC_0027__0.png
4887,D:/generated_image/32963-identifyCardReverse_DSC_0027__1.png,1545,1224,220,576,936,626,908,1078,181,1039,5,11,24,12,23,22,4,21,32963-identifyCardReverse_DSC_0027__1.png
4888,D:/generated_image/32963-identifyCardReverse_DSC_0027__2.png,1619,1334,293,580,1002,691,935,1140,215,1037,7,11,24,13,22,22,5,20,32963-identifyCardReverse_DSC_0027__2.png
4889,D:/generated_image/32963-identifyCardReverse_DSC_0027__3.png,1681,1435,365,579,1061,752,955,1193,246,1028,8,11,23,14,21,22,5,19,32963-identifyCardReverse_DSC_0027__3.png
4890,D:/generated_image/32963-identifyCardReverse_DSC_0027__4.png,1731,1524,434,574,1113,807,969,1237,277,1011,9,10,23,14,20,22,5,18,32963-identifyCardReverse_DSC_0027__4.png
4891,D:/generated_image/32963-identifyCardReverse_DSC_0027__5.png,1767,1601,499,565,1154,856,973,1272,304,986,9,10,23,15,19,23,6,17,32963-identifyCardReverse_DSC_0027__5.png
4892,D:/generated_image/32965-identifyCardReverse_DSC_0027__0.png,834,1293,31,20,1282,30,1247,810,17,794,0,0,31,1,30,31,0,30,32965-identifyCardReverse_DSC_0027__0.png
4893,D:/generated_image/32965-identifyCardReverse_DSC_0027__1.png,941,1357,100,21,1346,140,1242,914,18,790,2,0,31,4,29,31,0,26,32965-identifyCardReverse_DSC_0027__1.png
4894,D:/generated_image/32965-identifyCardReverse_DSC_0027__2.png,1041,1411,169,22,1399,249,1228,1011,20,781,3,0,31,7,27,31,0,24,32965-identifyCardReverse_DSC_0027__2.png
4895,D:/generated_image/32965-identifyCardReverse_DSC_0027__3.png,1133,1454,236,23,1442,357,1205,1101,22,767,5,0,31,10,26,31,0,21,32965-identifyCardReverse_DSC_0027__3.png
4896,D:/generated_image/32965-identifyCardReverse_DSC_0027__4.png,1216,1485,301,24,1473,462,1172,1183,22,746,6,0,31,12,25,31,0,19,32965-identifyCardReverse_DSC_0027__4.png
4897,D:/generated_image/32965-identifyCardReverse_DSC_0027__5.png,1290,1506,364,25,1494,563,1131,1255,23,720,7,0,31,13,24,31,0,17,32965-identifyCardReverse_DSC_0027__5.png
4898,D:/generated_image/32968-identifyCardReverse_DSC_0027__0.png,4084,3093,878,979,3141,985,3394,2415,624,2411,9,7,32,7,35,18,6,18,32968-identifyCardReverse_DSC_0027__0.png
4899,D:/generated_image/32972-identifyCardReverse_DSC_0027__0.png,1944,1473,94,649,1444,679,1413,1536,86,1479,2,10,31,11,30,25,1,24,32972-identifyCardReverse_DSC_0027__0.png
4900,D:/generated_image/32972-identifyCardReverse_DSC_0027__1.png,2060,1632,205,652,1547,800,1441,1651,124,1479,4,10,30,12,28,25,2,22,32972-identifyCardReverse_DSC_0027__1.png
4901,D:/generated_image/32972-identifyCardReverse_DSC_0027__2.png,2159,1779,313,650,1637,913,1457,1752,160,1465,5,9,29,13,26,25,2,21,32972-identifyCardReverse_DSC_0027__2.png
4902,D:/generated_image/32972-identifyCardReverse_DSC_0027__3.png,2242,1913,420,643,1716,1021,1463,1841,196,1442,7,9,28,14,24,26,3,20,32972-identifyCardReverse_DSC_0027__3.png
4903,D:/generated_image/32972-identifyCardReverse_DSC_0027__4.png,2308,2032,523,631,1781,1121,1459,1916,231,1408,8,8,28,15,22,26,3,19,32972-identifyCardReverse_DSC_0027__4.png
4904,D:/generated_image/32972-identifyCardReverse_DSC_0027__5.png,2356,2135,622,614,1832,1211,1442,1976,263,1363,9,8,27,16,21,26,3,18,32972-identifyCardReverse_DSC_0027__5.png
4905,D:/generated_image/32973-identifyCardReverse_DSC_0027__0.png,4084,3093,893,767,2287,821,2291,3078,848,3082,9,6,23,6,23,24,8,24,32973-identifyCardReverse_DSC_0027__0.png
4906,D:/generated_image/32974-identifyCardReverse_DSC_0027__0.png,1458,1104,118,101,947,105,904,1394,111,1370,3,2,27,2,26,30,3,30,32974-identifyCardReverse_DSC_0027__0.png
4907,D:/generated_image/32974-identifyCardReverse_DSC_0027__1.png,1545,1224,235,108,1060,185,905,1465,117,1372,6,2,27,3,23,30,3,28,32974-identifyCardReverse_DSC_0027__1.png
4908,D:/generated_image/32974-identifyCardReverse_DSC_0027__2.png,1619,1334,349,115,1165,264,898,1525,122,1364,8,2,27,5,21,30,2,26,32974-identifyCardReverse_DSC_0027__2.png
4909,D:/generated_image/32974-identifyCardReverse_DSC_0027__3.png,1681,1435,461,121,1261,340,885,1573,125,1345,10,2,28,6,19,29,2,25,32974-identifyCardReverse_DSC_0027__3.png
4910,D:/generated_image/32974-identifyCardReverse_DSC_0027__4.png,1731,1524,570,126,1347,414,865,1610,128,1316,11,2,28,7,18,29,2,24,32974-identifyCardReverse_DSC_0027__4.png
4911,D:/generated_image/32974-identifyCardReverse_DSC_0027__5.png,1767,1601,673,130,1422,485,838,1634,130,1277,13,2,28,8,16,29,2,23,32974-identifyCardReverse_DSC_0027__5.png
4912,D:/generated_image/32977-identifyCardReverse_DSC_0027__0.png,773,1346,185,46,1135,73,1167,674,142,671,4,1,26,3,27,27,3,27,32977-identifyCardReverse_DSC_0027__0.png
4913,D:/generated_image/32977-identifyCardReverse_DSC_0027__1.png,885,1405,246,61,1190,170,1168,772,149,680,5,2,27,6,26,27,3,24,32977-identifyCardReverse_DSC_0027__1.png
4914,D:/generated_image/32977-identifyCardReverse_DSC_0027__2.png,990,1452,305,75,1236,267,1162,865,154,684,6,2,27,8,25,27,3,22,32977-identifyCardReverse_DSC_0027__2.png
4915,D:/generated_image/32977-identifyCardReverse_DSC_0027__3.png,1088,1489,361,89,1272,361,1146,950,158,682,7,2,27,10,24,27,3,20,32977-identifyCardReverse_DSC_0027__3.png
